country,year,month,inflation
Ethiopia,2021,10,274.5
Ethiopia,2021,10,214.7
Ethiopia,2021,10,207.7
Ethiopia,2021,10,224.5
Ethiopia,2021,10,213.6
Ethiopia,2021,10,198.5
Ethiopia,2021,10,216.2
Ethiopia,2021,10,204.3
Ethiopia,2021,10,243.8
Ethiopia,2021,10,217.7
Kenya,2021,10,106.3
Kenya,2021,10,110.7
Kenya,2021,10,104.0
Kenya,2021,10,113.2
Kenya,2021,10,103.9
Kenya,2021,10,108.0
Kenya,2021,10,107.3
Kenya,2021,10,128.6
Kenya,2021,10,106.6
Kenya,2021,10,125.0
Kenya,2021,10,105.6
Kenya,2021,10,106.2
Kenya,2021,10,116.7
Madagascar,2021,10,129.6
Madagascar,2021,10,143.8
Madagascar,2021,10,130.3
Madagascar,2021,10,144.8
Madagascar,2021,10,102.6
Madagascar,2021,10,138.8
Madagascar,2021,10,135.9
Madagascar,2021,10,144.8
Madagascar,2021,10,131.1
Madagascar,2021,10,129.0
Madagascar,2021,10,124.9
Madagascar,2021,10,126.3
Madagascar,2021,10,139.2
Mozambique,2021,10,98.2
Mozambique,2021,10,95.7
Mozambique,2021,10,89.5
Mozambique,2021,10,91.6
Mozambique,2021,10,91.7
Mozambique,2021,10,91.7
Mozambique,2021,10,78.4
Mozambique,2021,10,94.7
Mozambique,2021,10,93.5
Mozambique,2021,10,92.8
Mozambique,2021,10,79.9
Mozambique,2021,10,99.6
Mozambique,2021,10,84.6
Zimbabwe,2021,10,170.4
Zimbabwe,2021,10,129.1
Zimbabwe,2021,10,102.7
Zimbabwe,2021,10,103.8
Zimbabwe,2021,10,126.0
Zimbabwe,2021,10,103.1
Zimbabwe,2021,10,121.3
Zimbabwe,2021,10,95.5
Zimbabwe,2021,10,101.0
Zimbabwe,2021,10,155.2
Zimbabwe,2021,10,100.7
Zimbabwe,2021,10,95.9
Zimbabwe,2021,10,117.1
Zambia,2021,10,349.4
Zambia,2021,10,299.7
Zambia,2021,10,139.6
Zambia,2021,10,256.4
Zambia,2021,10,241.4
Zambia,2021,10,262.5
Zambia,2021,10,332.1
Zambia,2021,10,305.8
Zambia,2021,10,395.4
Zambia,2021,10,355.9
Zambia,2021,10,270.6
Zambia,2021,10,240.8
Zambia,2021,10,268.6
Malawi,2021,10,91.0
Malawi,2021,10,95.9
Malawi,2021,10,96.8
Malawi,2021,10,96.5
Malawi,2021,10,94.1
Malawi,2021,10,100.1
Malawi,2021,10,100.0
Malawi,2021,10,99.3
Malawi,2021,10,96.7
Malawi,2021,10,98.1
Malawi,2021,10,98.1
Malawi,2021,10,99.6
Malawi,2021,10,99.7
Ethiopia,2021,11,185.0
Ethiopia,2021,11,120.3
Ethiopia,2021,11,223.5
Ethiopia,2021,11,269.9
Ethiopia,2021,11,217.3
Ethiopia,2021,11,208.5
Ethiopia,2021,11,227.4
Ethiopia,2021,11,227.7
Ethiopia,2021,11,201.0
Ethiopia,2021,11,216.2
Ethiopia,2021,11,210.3
Ethiopia,2021,11,242.3
Ethiopia,2021,11,220.7
Kenya,2021,11,106.7
Kenya,2021,11,111.2
Kenya,2021,11,104.0
Kenya,2021,11,113.7
Kenya,2021,11,103.9
Kenya,2021,11,108.1
Kenya,2021,11,108.0
Kenya,2021,11,129.9
Kenya,2021,11,106.8
Kenya,2021,11,124.8
Kenya,2021,11,105.7
Kenya,2021,11,106.4
Kenya,2021,11,117.2
Madagascar,2021,11,130.6
Madagascar,2021,11,144.4
Madagascar,2021,11,130.5
Madagascar,2021,11,145.0
Madagascar,2021,11,102.6
Madagascar,2021,11,139.0
Madagascar,2021,11,136.8
Madagascar,2021,11,145.6
Madagascar,2021,11,131.4
Madagascar,2021,11,129.2
Madagascar,2021,11,125.0
Madagascar,2021,11,126.4
Madagascar,2021,11,139.7
Mozambique,2021,11,98.2
Mozambique,2021,11,96.1
Mozambique,2021,11,90.5
Mozambique,2021,11,91.6
Mozambique,2021,11,91.9
Mozambique,2021,11,93.4
Mozambique,2021,11,79.2
Mozambique,2021,11,95.5
Mozambique,2021,11,94.1
Mozambique,2021,11,93.0
Mozambique,2021,11,81.9
Mozambique,2021,11,100.5
Mozambique,2021,11,85.5
Zimbabwe,2021,11,186.4
Zimbabwe,2021,11,130.7
Zimbabwe,2021,11,106.6
Zimbabwe,2021,11,108.5
Zimbabwe,2021,11,134.2
Zimbabwe,2021,11,107.2
Zimbabwe,2021,11,126.7
Zimbabwe,2021,11,100.8
Zimbabwe,2021,11,106.8
Zimbabwe,2021,11,160.2
Zimbabwe,2021,11,111.7
Zimbabwe,2021,11,101.3
Zimbabwe,2021,11,123.9
Zambia,2021,11,352.5
Zambia,2021,11,302.1
Zambia,2021,11,139.6
Zambia,2021,11,258.0
Zambia,2021,11,241.0
Zambia,2021,11,263.6
Zambia,2021,11,334.2
Zambia,2021,11,307.6
Zambia,2021,11,392.5
Zambia,2021,11,356.9
Zambia,2021,11,272.6
Zambia,2021,11,241.7
Zambia,2021,11,270.5
Malawi,2021,11,95.2
Malawi,2021,11,98.8
Malawi,2021,11,99.1
Malawi,2021,11,98.0
Malawi,2021,11,97.2
Malawi,2021,11,100.1
Malawi,2021,11,100.0
Malawi,2021,11,99.9
Malawi,2021,11,98.0
Malawi,2021,11,99.7
Malawi,2021,11,99.8
Malawi,2021,11,100.0
Malawi,2021,11,100.0
Ethiopia,2021,12,188.8
Ethiopia,2021,12,120.8
Ethiopia,2021,12,225.1
Ethiopia,2021,12,271.2
Ethiopia,2021,12,224.0
Ethiopia,2021,12,218.2
Ethiopia,2021,12,232.7
Ethiopia,2021,12,223.5
Ethiopia,2021,12,201.5
Ethiopia,2021,12,223.3
Ethiopia,2021,12,213.3
Ethiopia,2021,12,245.8
Ethiopia,2021,12,223.7
Kenya,2021,12,107.2
Kenya,2021,12,111.8
Kenya,2021,12,104.0
Kenya,2021,12,114.0
Kenya,2021,12,103.9
Kenya,2021,12,108.3
Kenya,2021,12,109.1
Kenya,2021,12,132.1
Kenya,2021,12,106.8
Kenya,2021,12,126.0
Kenya,2021,12,105.9
Kenya,2021,12,106.5
Kenya,2021,12,118.3
Madagascar,2021,12,132.1
Madagascar,2021,12,145.6
Madagascar,2021,12,130.5
Madagascar,2021,12,147.2
Madagascar,2021,12,102.6
Madagascar,2021,12,139.2
Madagascar,2021,12,139.5
Madagascar,2021,12,148.0
Madagascar,2021,12,131.9
Madagascar,2021,12,129.7
Madagascar,2021,12,125.8
Madagascar,2021,12,126.6
Madagascar,2021,12,140.6
Mozambique,2021,12,98.2
Mozambique,2021,12,96.5
Mozambique,2021,12,91.7
Mozambique,2021,12,91.6
Mozambique,2021,12,92.2
Mozambique,2021,12,94.0
Mozambique,2021,12,82.0
Mozambique,2021,12,95.6
Mozambique,2021,12,94.5
Mozambique,2021,12,93.8
Mozambique,2021,12,81.9
Mozambique,2021,12,101.1
Mozambique,2021,12,86.9
Zimbabwe,2021,12,186.9
Zimbabwe,2021,12,131.5
Zimbabwe,2021,12,112.6
Zimbabwe,2021,12,116.1
Zimbabwe,2021,12,142.5
Zimbabwe,2021,12,112.4
Zimbabwe,2021,12,131.2
Zimbabwe,2021,12,106.2
Zimbabwe,2021,12,115.7
Zimbabwe,2021,12,166.7
Zimbabwe,2021,12,118.6
Zimbabwe,2021,12,108.2
Zimbabwe,2021,12,131.0
Zambia,2021,12,355.0
Zambia,2021,12,304.6
Zambia,2021,12,139.6
Zambia,2021,12,260.7
Zambia,2021,12,241.7
Zambia,2021,12,264.6
Zambia,2021,12,336.3
Zambia,2021,12,309.2
Zambia,2021,12,392.0
Zambia,2021,12,359.1
Zambia,2021,12,274.8
Zambia,2021,12,243.5
Zambia,2021,12,272.5
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Malawi,2021,12,100.0
Ethiopia,2022,1,189.6
Ethiopia,2022,1,122.2
Ethiopia,2022,1,225.8
Ethiopia,2022,1,273.5
Ethiopia,2022,1,225.2
Ethiopia,2022,1,222.9
Ethiopia,2022,1,237.3
Ethiopia,2022,1,228.5
Ethiopia,2022,1,207.8
Ethiopia,2022,1,224.3
Ethiopia,2022,1,221.1
Ethiopia,2022,1,248.7
Ethiopia,2022,1,232.1
Kenya,2022,1,106.6
Kenya,2022,1,110.1
Kenya,2022,1,103.5
Kenya,2022,1,113.5
Kenya,2022,1,103.6
Kenya,2022,1,107.9
Kenya,2022,1,109.4
Kenya,2022,1,132.9
Kenya,2022,1,106.4
Kenya,2022,1,127.4
Kenya,2022,1,105.5
Kenya,2022,1,106.0
Kenya,2022,1,118.6
Madagascar,2022,1,133.1
Madagascar,2022,1,146.6
Madagascar,2022,1,130.9
Madagascar,2022,1,150.2
Madagascar,2022,1,102.6
Madagascar,2022,1,139.5
Madagascar,2022,1,143.2
Madagascar,2022,1,149.0
Madagascar,2022,1,132.4
Madagascar,2022,1,130.5
Madagascar,2022,1,126.3
Madagascar,2022,1,126.7
Madagascar,2022,1,141.6
Mozambique,2022,1,98.1
Mozambique,2022,1,96.7
Mozambique,2022,1,92.9
Mozambique,2022,1,94.8
Mozambique,2022,1,92.7
Mozambique,2022,1,93.4
Mozambique,2022,1,83.3
Mozambique,2022,1,99.6
Mozambique,2022,1,94.1
Mozambique,2022,1,94.5
Mozambique,2022,1,84.3
Mozambique,2022,1,101.3
Mozambique,2022,1,88.7
Zimbabwe,2022,1,188.4
Zimbabwe,2022,1,135.6
Zimbabwe,2022,1,115.9
Zimbabwe,2022,1,120.3
Zimbabwe,2022,1,152.2
Zimbabwe,2022,1,118.1
Zimbabwe,2022,1,138.2
Zimbabwe,2022,1,111.3
Zimbabwe,2022,1,121.0
Zimbabwe,2022,1,176.1
Zimbabwe,2022,1,127.4
Zimbabwe,2022,1,112.9
Zimbabwe,2022,1,138.0
Zambia,2022,1,366.0
Zambia,2022,1,307.1
Zambia,2022,1,141.0
Zambia,2022,1,262.2
Zambia,2022,1,246.6
Zambia,2022,1,265.0
Zambia,2022,1,344.9
Zambia,2022,1,309.6
Zambia,2022,1,425.8
Zambia,2022,1,360.8
Zambia,2022,1,275.7
Zambia,2022,1,244.6
Zambia,2022,1,279.6
Malawi,2022,1,105.4
Malawi,2022,1,102.3
Malawi,2022,1,100.6
Malawi,2022,1,101.8
Malawi,2022,1,103.6
Malawi,2022,1,100.3
Malawi,2022,1,100.5
Malawi,2022,1,100.0
Malawi,2022,1,101.4
Malawi,2022,1,100.6
Malawi,2022,1,100.8
Malawi,2022,1,100.0
Malawi,2022,1,100.0
Ethiopia,2022,2,191.1
Ethiopia,2022,2,126.6
Ethiopia,2022,2,230.7
Ethiopia,2022,2,286.5
Ethiopia,2022,2,234.1
Ethiopia,2022,2,222.0
Ethiopia,2022,2,247.9
Ethiopia,2022,2,233.0
Ethiopia,2022,2,214.4
Ethiopia,2022,2,224.3
Ethiopia,2022,2,221.6
Ethiopia,2022,2,257.0
Ethiopia,2022,2,236.4
Kenya,2022,2,106.8
Kenya,2022,2,110.3
Kenya,2022,2,103.7
Kenya,2022,2,113.8
Kenya,2022,2,103.6
Kenya,2022,2,108.0
Kenya,2022,2,110.1
Kenya,2022,2,134.0
Kenya,2022,2,106.5
Kenya,2022,2,127.6
Kenya,2022,2,105.7
Kenya,2022,2,106.1
Kenya,2022,2,119.1
Madagascar,2022,2,133.4
Madagascar,2022,2,147.9
Madagascar,2022,2,130.8
Madagascar,2022,2,153.1
Madagascar,2022,2,102.6
Madagascar,2022,2,140.0
Madagascar,2022,2,146.1
Madagascar,2022,2,150.7
Madagascar,2022,2,134.0
Madagascar,2022,2,131.0
Madagascar,2022,2,126.4
Madagascar,2022,2,127.0
Madagascar,2022,2,142.6
Mozambique,2022,2,98.1
Mozambique,2022,2,96.8
Mozambique,2022,2,93.1
Mozambique,2022,2,95.0
Mozambique,2022,2,92.9
Mozambique,2022,2,93.7
Mozambique,2022,2,84.3
Mozambique,2022,2,99.3
Mozambique,2022,2,93.4
Mozambique,2022,2,94.8
Mozambique,2022,2,84.5
Mozambique,2022,2,101.4
Mozambique,2022,2,89.1
Zimbabwe,2022,2,189.7
Zimbabwe,2022,2,136.8
Zimbabwe,2022,2,119.9
Zimbabwe,2022,2,123.1
Zimbabwe,2022,2,160.2
Zimbabwe,2022,2,120.2
Zimbabwe,2022,2,141.2
Zimbabwe,2022,2,112.5
Zimbabwe,2022,2,123.8
Zimbabwe,2022,2,177.8
Zimbabwe,2022,2,129.4
Zimbabwe,2022,2,114.6
Zimbabwe,2022,2,142.3
Zambia,2022,2,372.9
Zambia,2022,2,309.6
Zambia,2022,2,141.0
Zambia,2022,2,263.8
Zambia,2022,2,246.6
Zambia,2022,2,266.7
Zambia,2022,2,350.9
Zambia,2022,2,312.4
Zambia,2022,2,451.4
Zambia,2022,2,362.9
Zambia,2022,2,277.2
Zambia,2022,2,246.2
Zambia,2022,2,282.0
Malawi,2022,2,109.2
Malawi,2022,2,104.9
Malawi,2022,2,102.3
Malawi,2022,2,102.5
Malawi,2022,2,106.4
Malawi,2022,2,100.6
Malawi,2022,2,101.7
Malawi,2022,2,100.0
Malawi,2022,2,102.9
Malawi,2022,2,100.9
Malawi,2022,2,101.4
Malawi,2022,2,100.3
Malawi,2022,2,100.0
Ethiopia,2022,3,189.4
Ethiopia,2022,3,128.5
Ethiopia,2022,3,221.0
Ethiopia,2022,3,299.0
Ethiopia,2022,3,262.1
Ethiopia,2022,3,224.8
Ethiopia,2022,3,263.1
Ethiopia,2022,3,236.7
Ethiopia,2022,3,225.3
Ethiopia,2022,3,251.5
Ethiopia,2022,3,209.1
Ethiopia,2022,3,267.3
Ethiopia,2022,3,246.5
Kenya,2022,3,106.9
Kenya,2022,3,111.2
Kenya,2022,3,103.7
Kenya,2022,3,114.2
Kenya,2022,3,103.6
Kenya,2022,3,108.2
Kenya,2022,3,111.6
Kenya,2022,3,136.1
Kenya,2022,3,106.7
Kenya,2022,3,128.4
Kenya,2022,3,106.0
Kenya,2022,3,106.3
Kenya,2022,3,120.1
Madagascar,2022,3,133.7
Madagascar,2022,3,149.2
Madagascar,2022,3,130.8
Madagascar,2022,3,153.8
Madagascar,2022,3,102.8
Madagascar,2022,3,140.0
Madagascar,2022,3,149.3
Madagascar,2022,3,152.2
Madagascar,2022,3,134.7
Madagascar,2022,3,132.8
Madagascar,2022,3,126.5
Madagascar,2022,3,127.1
Madagascar,2022,3,143.5
Mozambique,2022,3,98.1
Mozambique,2022,3,97.3
Mozambique,2022,3,93.4
Mozambique,2022,3,95.0
Mozambique,2022,3,93.3
Mozambique,2022,3,94.7
Mozambique,2022,3,85.0
Mozambique,2022,3,99.5
Mozambique,2022,3,93.7
Mozambique,2022,3,95.5
Mozambique,2022,3,86.3
Mozambique,2022,3,101.5
Mozambique,2022,3,89.9
Zimbabwe,2022,3,194.7
Zimbabwe,2022,3,137.3
Zimbabwe,2022,3,122.7
Zimbabwe,2022,3,126.8
Zimbabwe,2022,3,167.0
Zimbabwe,2022,3,121.7
Zimbabwe,2022,3,142.6
Zimbabwe,2022,3,114.2
Zimbabwe,2022,3,124.8
Zimbabwe,2022,3,179.4
Zimbabwe,2022,3,131.0
Zimbabwe,2022,3,121.9
Zimbabwe,2022,3,146.1
Zambia,2022,3,376.4
Zambia,2022,3,312.2
Zambia,2022,3,141.0
Zambia,2022,3,327.4
Zambia,2022,3,246.6
Zambia,2022,3,266.9
Zambia,2022,3,353.6
Zambia,2022,3,313.4
Zambia,2022,3,457.2
Zambia,2022,3,364.2
Zambia,2022,3,278.6
Zambia,2022,3,245.9
Zambia,2022,3,281.6
Malawi,2022,3,112.2
Malawi,2022,3,106.2
Malawi,2022,3,103.8
Malawi,2022,3,104.0
Malawi,2022,3,108.4
Malawi,2022,3,100.7
Malawi,2022,3,101.8
Malawi,2022,3,100.0
Malawi,2022,3,104.7
Malawi,2022,3,101.4
Malawi,2022,3,102.1
Malawi,2022,3,100.5
Malawi,2022,3,100.1
Ethiopia,2022,4,196.9
Ethiopia,2022,4,128.8
Ethiopia,2022,4,238.2
Ethiopia,2022,4,305.2
Ethiopia,2022,4,255.0
Ethiopia,2022,4,228.5
Ethiopia,2022,4,278.6
Ethiopia,2022,4,244.7
Ethiopia,2022,4,243.0
Ethiopia,2022,4,251.5
Ethiopia,2022,4,209.6
Ethiopia,2022,4,273.1
Ethiopia,2022,4,248.6
Kenya,2022,4,107.3
Kenya,2022,4,112.0
Kenya,2022,4,103.8
Kenya,2022,4,114.4
Kenya,2022,4,103.6
Kenya,2022,4,109.3
Kenya,2022,4,112.5
Kenya,2022,4,140.1
Kenya,2022,4,106.8
Kenya,2022,4,131.3
Kenya,2022,4,106.4
Kenya,2022,4,106.9
Kenya,2022,4,122.2
Madagascar,2022,4,134.2
Madagascar,2022,4,150.8
Madagascar,2022,4,130.9
Madagascar,2022,4,154.0
Madagascar,2022,4,102.8
Madagascar,2022,4,140.2
Madagascar,2022,4,152.2
Madagascar,2022,4,152.5
Madagascar,2022,4,135.1
Madagascar,2022,4,134.9
Madagascar,2022,4,126.6
Madagascar,2022,4,127.7
Madagascar,2022,4,144.5
Mozambique,2022,4,98.1
Mozambique,2022,4,97.2
Mozambique,2022,4,93.9
Mozambique,2022,4,95.0
Mozambique,2022,4,93.5
Mozambique,2022,4,94.9
Mozambique,2022,4,86.2
Mozambique,2022,4,99.5
Mozambique,2022,4,94.3
Mozambique,2022,4,96.3
Mozambique,2022,4,89.6
Mozambique,2022,4,101.9
Mozambique,2022,4,91.1
Zimbabwe,2022,4,197.9
Zimbabwe,2022,4,143.1
Zimbabwe,2022,4,124.9
Zimbabwe,2022,4,133.1
Zimbabwe,2022,4,186.5
Zimbabwe,2022,4,128.5
Zimbabwe,2022,4,164.7
Zimbabwe,2022,4,117.6
Zimbabwe,2022,4,128.4
Zimbabwe,2022,4,183.0
Zimbabwe,2022,4,140.8
Zimbabwe,2022,4,125.5
Zimbabwe,2022,4,160.1
Zambia,2022,4,380.5
Zambia,2022,4,313.2
Zambia,2022,4,141.7
Zambia,2022,4,266.9
Zambia,2022,4,246.6
Zambia,2022,4,266.9
Zambia,2022,4,356.0
Zambia,2022,4,314.6
Zambia,2022,4,450.2
Zambia,2022,4,366.5
Zambia,2022,4,280.0
Zambia,2022,4,247.6
Zambia,2022,4,284.5
Malawi,2022,4,103.1
Malawi,2022,4,108.3
Malawi,2022,4,104.6
Malawi,2022,4,104.7
Malawi,2022,4,104.4
Malawi,2022,4,100.7
Malawi,2022,4,101.8
Malawi,2022,4,100.3
Malawi,2022,4,105.5
Malawi,2022,4,102.4
Malawi,2022,4,110.2
Malawi,2022,4,100.7
Malawi,2022,4,100.2
Ethiopia,2022,5,197.2
Ethiopia,2022,5,129.1
Ethiopia,2022,5,255.2
Ethiopia,2022,5,316.8
Ethiopia,2022,5,251.6
Ethiopia,2022,5,222.1
Ethiopia,2022,5,290.7
Ethiopia,2022,5,245.6
Ethiopia,2022,5,250.2
Ethiopia,2022,5,251.5
Ethiopia,2022,5,228.6
Ethiopia,2022,5,280.4
Ethiopia,2022,5,257.5
Kenya,2022,5,107.4
Kenya,2022,5,112.6
Kenya,2022,5,104.1
Kenya,2022,5,114.6
Kenya,2022,5,103.6
Kenya,2022,5,109.5
Kenya,2022,5,113.7
Kenya,2022,5,141.8
Kenya,2022,5,106.9
Kenya,2022,5,132.3
Kenya,2022,5,106.7
Kenya,2022,5,107.1
Kenya,2022,5,123.1
Madagascar,2022,5,134.7
Madagascar,2022,5,152.1
Madagascar,2022,5,130.9
Madagascar,2022,5,155.0
Madagascar,2022,5,103.0
Madagascar,2022,5,140.3
Madagascar,2022,5,156.9
Madagascar,2022,5,152.8
Madagascar,2022,5,135.5
Madagascar,2022,5,136.6
Madagascar,2022,5,126.8
Madagascar,2022,5,128.3
Madagascar,2022,5,145.5
Mozambique,2022,5,98.2
Mozambique,2022,5,97.5
Mozambique,2022,5,94.3
Mozambique,2022,5,95.0
Mozambique,2022,5,94.0
Mozambique,2022,5,95.3
Mozambique,2022,5,87.4
Mozambique,2022,5,99.6
Mozambique,2022,5,94.6
Mozambique,2022,5,97.2
Mozambique,2022,5,90.5
Mozambique,2022,5,102.0
Mozambique,2022,5,91.9
Zimbabwe,2022,5,202.7
Zimbabwe,2022,5,145.1
Zimbabwe,2022,5,136.2
Zimbabwe,2022,5,140.7
Zimbabwe,2022,5,218.2
Zimbabwe,2022,5,130.1
Zimbabwe,2022,5,169.9
Zimbabwe,2022,5,123.3
Zimbabwe,2022,5,137.2
Zimbabwe,2022,5,187.4
Zimbabwe,2022,5,146.9
Zimbabwe,2022,5,132.3
Zimbabwe,2022,5,174.0
Zambia,2022,5,384.0
Zambia,2022,5,316.4
Zambia,2022,5,141.7
Zambia,2022,5,268.5
Zambia,2022,5,246.6
Zambia,2022,5,269.3
Zambia,2022,5,359.0
Zambia,2022,5,317.5
Zambia,2022,5,452.0
Zambia,2022,5,368.1
Zambia,2022,5,286.9
Zambia,2022,5,250.6
Zambia,2022,5,285.4
Malawi,2022,5,104.3
Malawi,2022,5,109.5
Malawi,2022,5,105.1
Malawi,2022,5,105.9
Malawi,2022,5,105.6
Malawi,2022,5,102.5
Malawi,2022,5,101.8
Malawi,2022,5,100.6
Malawi,2022,5,106.2
Malawi,2022,5,103.9
Malawi,2022,5,112.6
Malawi,2022,5,101.2
Malawi,2022,5,100.8
Ethiopia,2022,6,196.2
Ethiopia,2022,6,131.9
Ethiopia,2022,6,257.4
Ethiopia,2022,6,329.0
Ethiopia,2022,6,271.7
Ethiopia,2022,6,232.7
Ethiopia,2022,6,308.2
Ethiopia,2022,6,250.5
Ethiopia,2022,6,268.2
Ethiopia,2022,6,283.6
Ethiopia,2022,6,232.3
Ethiopia,2022,6,293.0
Ethiopia,2022,6,263.8
Kenya,2022,6,107.5
Kenya,2022,6,113.5
Kenya,2022,6,104.1
Kenya,2022,6,114.9
Kenya,2022,6,103.6
Kenya,2022,6,110.3
Kenya,2022,6,115.4
Kenya,2022,6,143.8
Kenya,2022,6,106.9
Kenya,2022,6,133.6
Kenya,2022,6,107.3
Kenya,2022,6,107.4
Kenya,2022,6,124.2
Madagascar,2022,6,135.8
Madagascar,2022,6,154.2
Madagascar,2022,6,130.9
Madagascar,2022,6,155.4
Madagascar,2022,6,103.0
Madagascar,2022,6,140.3
Madagascar,2022,6,162.2
Madagascar,2022,6,153.0
Madagascar,2022,6,135.9
Madagascar,2022,6,138.5
Madagascar,2022,6,127.2
Madagascar,2022,6,128.8
Madagascar,2022,6,146.9
Mozambique,2022,6,98.1
Mozambique,2022,6,97.4
Mozambique,2022,6,94.9
Mozambique,2022,6,95.0
Mozambique,2022,6,94.5
Mozambique,2022,6,96.6
Mozambique,2022,6,87.9
Mozambique,2022,6,99.9
Mozambique,2022,6,94.5
Mozambique,2022,6,97.5
Mozambique,2022,6,92.6
Mozambique,2022,6,102.1
Mozambique,2022,6,92.6
Zimbabwe,2022,6,214.5
Zimbabwe,2022,6,152.4
Zimbabwe,2022,6,147.7
Zimbabwe,2022,6,157.0
Zimbabwe,2022,6,271.8
Zimbabwe,2022,6,144.2
Zimbabwe,2022,6,202.2
Zimbabwe,2022,6,144.6
Zimbabwe,2022,6,154.7
Zimbabwe,2022,6,201.5
Zimbabwe,2022,6,157.4
Zimbabwe,2022,6,145.6
Zimbabwe,2022,6,205.4
Zambia,2022,6,388.4
Zambia,2022,6,318.6
Zambia,2022,6,141.7
Zambia,2022,6,270.6
Zambia,2022,6,246.7
Zambia,2022,6,271.1
Zambia,2022,6,362.3
Zambia,2022,6,320.0
Zambia,2022,6,455.2
Zambia,2022,6,369.9
Zambia,2022,6,287.0
Zambia,2022,6,252.5
Zambia,2022,6,288.2
Malawi,2022,6,108.2
Malawi,2022,6,112.8
Malawi,2022,6,107.6
Malawi,2022,6,112.2
Malawi,2022,6,109.3
Malawi,2022,6,105.2
Malawi,2022,6,101.8
Malawi,2022,6,100.6
Malawi,2022,6,109.7
Malawi,2022,6,106.2
Malawi,2022,6,125.8
Malawi,2022,6,104.3
Malawi,2022,6,100.9
Ethiopia,2022,7,199.1
Ethiopia,2022,7,132.8
Ethiopia,2022,7,273.7
Ethiopia,2022,7,341.2
Ethiopia,2022,7,253.4
Ethiopia,2022,7,239.3
Ethiopia,2022,7,319.4
Ethiopia,2022,7,253.1
Ethiopia,2022,7,276.2
Ethiopia,2022,7,283.6
Ethiopia,2022,7,254.3
Ethiopia,2022,7,302.0
Ethiopia,2022,7,264.7
Kenya,2022,7,107.8
Kenya,2022,7,113.7
Kenya,2022,7,104.3
Kenya,2022,7,116.5
Kenya,2022,7,103.9
Kenya,2022,7,111.4
Kenya,2022,7,116.9
Kenya,2022,7,145.5
Kenya,2022,7,107.3
Kenya,2022,7,134.6
Kenya,2022,7,107.9
Kenya,2022,7,107.7
Kenya,2022,7,125.0
Madagascar,2022,7,138.4
Madagascar,2022,7,157.9
Madagascar,2022,7,134.7
Madagascar,2022,7,156.0
Madagascar,2022,7,103.0
Madagascar,2022,7,142.9
Madagascar,2022,7,178.0
Madagascar,2022,7,154.6
Madagascar,2022,7,138.3
Madagascar,2022,7,142.8
Madagascar,2022,7,148.0
Madagascar,2022,7,131.4
Madagascar,2022,7,151.4
Mozambique,2022,7,98.1
Mozambique,2022,7,97.5
Mozambique,2022,7,95.1
Mozambique,2022,7,95.0
Mozambique,2022,7,95.0
Mozambique,2022,7,97.4
Mozambique,2022,7,88.3
Mozambique,2022,7,99.7
Mozambique,2022,7,94.8
Mozambique,2022,7,97.7
Mozambique,2022,7,94.8
Mozambique,2022,7,102.3
Mozambique,2022,7,93.3
Zimbabwe,2022,7,217.7
Zimbabwe,2022,7,169.9
Zimbabwe,2022,7,151.1
Zimbabwe,2022,7,169.6
Zimbabwe,2022,7,329.9
Zimbabwe,2022,7,152.7
Zimbabwe,2022,7,242.4
Zimbabwe,2022,7,157.1
Zimbabwe,2022,7,163.7
Zimbabwe,2022,7,208.1
Zimbabwe,2022,7,163.1
Zimbabwe,2022,7,154.0
Zimbabwe,2022,7,238.4
Zambia,2022,7,389.5
Zambia,2022,7,320.4
Zambia,2022,7,141.7
Zambia,2022,7,271.5
Zambia,2022,7,246.8
Zambia,2022,7,271.8
Zambia,2022,7,363.9
Zambia,2022,7,321.1
Zambia,2022,7,458.5
Zambia,2022,7,374.0
Zambia,2022,7,288.8
Zambia,2022,7,253.6
Zambia,2022,7,290.2
Malawi,2022,7,109.0
Malawi,2022,7,113.6
Malawi,2022,7,110.2
Malawi,2022,7,114.5
Malawi,2022,7,110.3
Malawi,2022,7,106.1
Malawi,2022,7,101.8
Malawi,2022,7,101.4
Malawi,2022,7,112.2
Malawi,2022,7,108.9
Malawi,2022,7,128.4
Malawi,2022,7,108.4
Malawi,2022,7,101.5
Ethiopia,2022,8,202.6
Ethiopia,2022,8,132.5
Ethiopia,2022,8,303.6
Ethiopia,2022,8,352.3
Ethiopia,2022,8,262.3
Ethiopia,2022,8,235.2
Ethiopia,2022,8,329.6
Ethiopia,2022,8,261.3
Ethiopia,2022,8,287.7
Ethiopia,2022,8,284.9
Ethiopia,2022,8,270.0
Ethiopia,2022,8,310.8
Ethiopia,2022,8,273.7
Kenya,2022,8,108.0
Kenya,2022,8,114.0
Kenya,2022,8,104.5
Kenya,2022,8,117.5
Kenya,2022,8,103.9
Kenya,2022,8,112.0
Kenya,2022,8,117.6
Kenya,2022,8,146.3
Kenya,2022,8,107.6
Kenya,2022,8,134.9
Kenya,2022,8,108.4
Kenya,2022,8,107.9
